county,precinct,office,district,candidate,party,votes,election_day,mail
Santa Clara,3018,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,3019,president,,JO JORGENSEN,LIB,40,4,36
Santa Clara,3021,president,,JO JORGENSEN,LIB,1,0,1
Santa Clara,3023,president,,JO JORGENSEN,LIB,40,5,35
Santa Clara,3026,president,,JO JORGENSEN,LIB,32,2,30
Santa Clara,3029,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,3031,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,3032,president,,JO JORGENSEN,LIB,29,0,29
Santa Clara,3034,president,,JO JORGENSEN,LIB,35,5,30
Santa Clara,3035,president,,JO JORGENSEN,LIB,31,3,28
Santa Clara,3039,president,,JO JORGENSEN,LIB,18,1,17
Santa Clara,3040,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,3042,president,,JO JORGENSEN,LIB,19,2,17
Santa Clara,3043,president,,JO JORGENSEN,LIB,40,2,38
Santa Clara,3045,president,,JO JORGENSEN,LIB,49,2,47
Santa Clara,3047,president,,JO JORGENSEN,LIB,12,0,12
Santa Clara,3048,president,,JO JORGENSEN,LIB,42,3,39
Santa Clara,3051,president,,JO JORGENSEN,LIB,41,2,39
Santa Clara,3053,president,,JO JORGENSEN,LIB,40,2,38
Santa Clara,3061,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,3079,president,,JO JORGENSEN,LIB,6,0,6
Santa Clara,3080,president,,JO JORGENSEN,LIB,13,0,13
Santa Clara,3086,president,,JO JORGENSEN,LIB,43,3,40
Santa Clara,3087,president,,JO JORGENSEN,LIB,12,2,10
Santa Clara,3089,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,3095,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,3101,president,,JO JORGENSEN,LIB,3,0,3
Santa Clara,3102,president,,JO JORGENSEN,LIB,11,0,11
Santa Clara,3103,president,,JO JORGENSEN,LIB,17,0,17
Santa Clara,3116,president,,JO JORGENSEN,LIB,5,0,5
Santa Clara,3117,president,,JO JORGENSEN,LIB,9,1,8
Santa Clara,3120,president,,JO JORGENSEN,LIB,6,0,6
Santa Clara,3122,president,,JO JORGENSEN,LIB,26,1,25
Santa Clara,3156,president,,JO JORGENSEN,LIB,1,0,1
Santa Clara,3402,president,,JO JORGENSEN,LIB,50,6,44
Santa Clara,3406,president,,JO JORGENSEN,LIB,42,3,39
Santa Clara,3407,president,,JO JORGENSEN,LIB,39,1,38
Santa Clara,3408,president,,JO JORGENSEN,LIB,37,2,35
Santa Clara,3409,president,,JO JORGENSEN,LIB,36,3,33
Santa Clara,3410,president,,JO JORGENSEN,LIB,43,4,39
Santa Clara,3417,president,,JO JORGENSEN,LIB,38,1,37
Santa Clara,3427,president,,JO JORGENSEN,LIB,34,2,32
Santa Clara,3434,president,,JO JORGENSEN,LIB,27,1,26
Santa Clara,3438,president,,JO JORGENSEN,LIB,47,2,45
Santa Clara,3445,president,,JO JORGENSEN,LIB,33,0,33
Santa Clara,3601,president,,JO JORGENSEN,LIB,12,0,12
Santa Clara,3602,president,,JO JORGENSEN,LIB,26,1,25
Santa Clara,3603,president,,JO JORGENSEN,LIB,12,0,12
Santa Clara,3604,president,,JO JORGENSEN,LIB,24,3,21
Santa Clara,3605,president,,JO JORGENSEN,LIB,36,2,34
Santa Clara,3606,president,,JO JORGENSEN,LIB,16,0,16
Santa Clara,3608,president,,JO JORGENSEN,LIB,19,1,18
Santa Clara,3609,president,,JO JORGENSEN,LIB,33,1,32
Santa Clara,3611,president,,JO JORGENSEN,LIB,19,1,18
Santa Clara,3614,president,,JO JORGENSEN,LIB,11,0,11
Santa Clara,3624,president,,JO JORGENSEN,LIB,41,2,39
Santa Clara,3635,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,3652,president,,JO JORGENSEN,LIB,16,0,16
Santa Clara,3655,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,3669,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,3670,president,,JO JORGENSEN,LIB,2,0,2
Santa Clara,3777,president,,JO JORGENSEN,LIB,15,1,14
Santa Clara,3779,president,,JO JORGENSEN,LIB,3,0,3
Santa Clara,3782,president,,JO JORGENSEN,LIB,5,0,5
Santa Clara,3783,president,,JO JORGENSEN,LIB,5,0,5
Santa Clara,3801,president,,JO JORGENSEN,LIB,30,1,29
Santa Clara,3802,president,,JO JORGENSEN,LIB,29,0,29
Santa Clara,3803,president,,JO JORGENSEN,LIB,27,0,27
Santa Clara,3804,president,,JO JORGENSEN,LIB,6,0,6
Santa Clara,3810,president,,JO JORGENSEN,LIB,24,2,22
Santa Clara,3811,president,,JO JORGENSEN,LIB,24,0,24
Santa Clara,3814,president,,JO JORGENSEN,LIB,38,4,34
Santa Clara,3820,president,,JO JORGENSEN,LIB,23,2,21
Santa Clara,3821,president,,JO JORGENSEN,LIB,8,1,7
Santa Clara,3825,president,,JO JORGENSEN,LIB,22,5,17
Santa Clara,3828,president,,JO JORGENSEN,LIB,19,0,19
Santa Clara,3835,president,,JO JORGENSEN,LIB,14,2,12
Santa Clara,3840,president,,JO JORGENSEN,LIB,30,2,28
Santa Clara,3846,president,,JO JORGENSEN,LIB,2,0,2
Santa Clara,3861,president,,JO JORGENSEN,LIB,1,0,1
Santa Clara,4401,president,,JO JORGENSEN,LIB,23,1,22
Santa Clara,4402,president,,JO JORGENSEN,LIB,20,1,19
Santa Clara,4403,president,,JO JORGENSEN,LIB,1,0,1
Santa Clara,4405,president,,JO JORGENSEN,LIB,18,1,17
Santa Clara,4407,president,,JO JORGENSEN,LIB,16,1,15
Santa Clara,4409,president,,JO JORGENSEN,LIB,24,2,22
Santa Clara,4411,president,,JO JORGENSEN,LIB,24,0,24
Santa Clara,4412,president,,JO JORGENSEN,LIB,29,3,26
Santa Clara,4414,president,,JO JORGENSEN,LIB,18,1,17
Santa Clara,4417,president,,JO JORGENSEN,LIB,35,2,33
Santa Clara,4665,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,4666,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,4671,president,,JO JORGENSEN,LIB,18,0,18
Santa Clara,4672,president,,JO JORGENSEN,LIB,11,0,11
Santa Clara,4674,president,,JO JORGENSEN,LIB,21,0,21
Santa Clara,4675,president,,JO JORGENSEN,LIB,41,2,39
Santa Clara,4685,president,,JO JORGENSEN,LIB,16,0,16
Santa Clara,4687,president,,JO JORGENSEN,LIB,16,2,14
Santa Clara,4688,president,,JO JORGENSEN,LIB,28,1,27
Santa Clara,4691,president,,JO JORGENSEN,LIB,31,1,30
Santa Clara,4696,president,,JO JORGENSEN,LIB,7,0,7
Santa Clara,4698,president,,JO JORGENSEN,LIB,7,1,6
Santa Clara,4699,president,,JO JORGENSEN,LIB,13,0,13
Santa Clara,4702,president,,JO JORGENSEN,LIB,6,0,6
Santa Clara,4715,president,,JO JORGENSEN,LIB,7,0,7
Santa Clara,4733,president,,JO JORGENSEN,LIB,1,0,1
Santa Clara,4801,president,,JO JORGENSEN,LIB,17,0,17
Santa Clara,4806,president,,JO JORGENSEN,LIB,47,3,44
Santa Clara,4811,president,,JO JORGENSEN,LIB,25,1,24
Santa Clara,4826,president,,JO JORGENSEN,LIB,16,0,16
Santa Clara,4827,president,,JO JORGENSEN,LIB,38,2,36
Santa Clara,4833,president,,JO JORGENSEN,LIB,28,1,27
Santa Clara,4851,president,,JO JORGENSEN,LIB,16,2,14
Santa Clara,4853,president,,JO JORGENSEN,LIB,30,1,29
Santa Clara,4858,president,,JO JORGENSEN,LIB,46,6,40
Santa Clara,4876,president,,JO JORGENSEN,LIB,49,6,43
Santa Clara,4881,president,,JO JORGENSEN,LIB,73,4,69
Santa Clara,4941,president,,JO JORGENSEN,LIB,21,4,17
Santa Clara,4942,president,,JO JORGENSEN,LIB,17,0,17
Santa Clara,4943,president,,JO JORGENSEN,LIB,2,0,2
Santa Clara,4944,president,,JO JORGENSEN,LIB,5,1,4
Santa Clara,4945,president,,JO JORGENSEN,LIB,13,1,12
Santa Clara,4946,president,,JO JORGENSEN,LIB,35,1,34
Santa Clara,4949,president,,JO JORGENSEN,LIB,25,5,20
Santa Clara,4950,president,,JO JORGENSEN,LIB,29,1,28
Santa Clara,4954,president,,JO JORGENSEN,LIB,19,0,19
Santa Clara,4956,president,,JO JORGENSEN,LIB,6,2,4
Santa Clara,4958,president,,JO JORGENSEN,LIB,8,0,8
Santa Clara,4965,president,,JO JORGENSEN,LIB,37,2,35
Santa Clara,4969,president,,JO JORGENSEN,LIB,23,1,22
Santa Clara,4971,president,,JO JORGENSEN,LIB,8,1,7
Santa Clara,4973,president,,JO JORGENSEN,LIB,35,2,33
Santa Clara,4974,president,,JO JORGENSEN,LIB,10,0,10
Santa Clara,5449,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,5451,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,5454,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,5455,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,5456,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,5458,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,5502,president,,JO JORGENSEN,LIB,1,0,1
Santa Clara,5503,president,,JO JORGENSEN,LIB,2,1,1
Santa Clara,5505,president,,JO JORGENSEN,LIB,6,0,6
Santa Clara,5507,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,5556,president,,JO JORGENSEN,LIB,15,2,13
Santa Clara,5557,president,,JO JORGENSEN,LIB,18,0,18
Santa Clara,5567,president,,JO JORGENSEN,LIB,8,1,7
Santa Clara,5742,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,5743,president,,JO JORGENSEN,LIB,15,2,13
Santa Clara,5745,president,,JO JORGENSEN,LIB,5,0,5
Santa Clara,5747,president,,JO JORGENSEN,LIB,8,2,6
Santa Clara,5748,president,,JO JORGENSEN,LIB,22,2,20
Santa Clara,5756,president,,JO JORGENSEN,LIB,2,0,2
Santa Clara,5758,president,,JO JORGENSEN,LIB,4,0,4
Santa Clara,5759,president,,JO JORGENSEN,LIB,7,0,7
Santa Clara,5762,president,,JO JORGENSEN,LIB,9,1,8
Santa Clara,5763,president,,JO JORGENSEN,LIB,1,0,1
Santa Clara,5770,president,,JO JORGENSEN,LIB,2,0,2
Santa Clara,5775,president,,JO JORGENSEN,LIB,6,0,6
Santa Clara,5785,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,5793,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,5795,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,5804,president,,JO JORGENSEN,LIB,10,0,10
Santa Clara,5810,president,,JO JORGENSEN,LIB,2,0,2
Santa Clara,5811,president,,JO JORGENSEN,LIB,5,1,4
Santa Clara,5813,president,,JO JORGENSEN,LIB,1,0,1
Santa Clara,5814,president,,JO JORGENSEN,LIB,5,1,4
Santa Clara,5854,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,5879,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,5886,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,5888,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,5894,president,,JO JORGENSEN,LIB,4,0,4
Santa Clara,5896,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,5901,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,5902,president,,JO JORGENSEN,LIB,11,1,10
Santa Clara,5903,president,,JO JORGENSEN,LIB,14,0,14
Santa Clara,5906,president,,JO JORGENSEN,LIB,2,0,2
Santa Clara,5907,president,,JO JORGENSEN,LIB,1,0,1
Santa Clara,5911,president,,JO JORGENSEN,LIB,27,5,22
Santa Clara,5912,president,,JO JORGENSEN,LIB,1,1,0
Santa Clara,5914,president,,JO JORGENSEN,LIB,26,0,26
Santa Clara,5915,president,,JO JORGENSEN,LIB,14,0,14
Santa Clara,5916,president,,JO JORGENSEN,LIB,1,0,1
Santa Clara,5917,president,,JO JORGENSEN,LIB,2,0,2
Santa Clara,5919,president,,JO JORGENSEN,LIB,7,1,6
Santa Clara,5922,president,,JO JORGENSEN,LIB,8,0,8
Santa Clara,5925,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,5927,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,5929,president,,JO JORGENSEN,LIB,2,0,2
Santa Clara,5931,president,,JO JORGENSEN,LIB,3,0,3
Santa Clara,5936,president,,JO JORGENSEN,LIB,6,0,6
Santa Clara,5940,president,,JO JORGENSEN,LIB,1,0,1
Santa Clara,5947,president,,JO JORGENSEN,LIB,14,0,14
Santa Clara,5949,president,,JO JORGENSEN,LIB,1,0,1
Santa Clara,5950,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,5951,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,5955,president,,JO JORGENSEN,LIB,8,0,8
Santa Clara,5956,president,,JO JORGENSEN,LIB,17,1,16
Santa Clara,5957,president,,JO JORGENSEN,LIB,2,1,1
Santa Clara,5958,president,,JO JORGENSEN,LIB,16,1,15
Santa Clara,5959,president,,JO JORGENSEN,LIB,1,0,1
Santa Clara,5965,president,,JO JORGENSEN,LIB,12,0,12
Santa Clara,5966,president,,JO JORGENSEN,LIB,4,0,4
Santa Clara,5975,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,5988,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,6023,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,6028,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,6031,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,6035,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,6036,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,6048,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,6401,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,6402,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,6404,president,,JO JORGENSEN,LIB,26,1,25
Santa Clara,6405,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,6410,president,,JO JORGENSEN,LIB,1,0,1
Santa Clara,6413,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,6418,president,,JO JORGENSEN,LIB,9,1,8
Santa Clara,6419,president,,JO JORGENSEN,LIB,1,0,1
Santa Clara,6423,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,6452,president,,JO JORGENSEN,LIB,5,0,5
Santa Clara,6454,president,,JO JORGENSEN,LIB,4,0,4
Santa Clara,6455,president,,JO JORGENSEN,LIB,16,1,15
Santa Clara,6491,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,6502,president,,JO JORGENSEN,LIB,3,0,3
Santa Clara,6509,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,6510,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,6511,president,,JO JORGENSEN,LIB,1,0,1
Santa Clara,6515,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,6624,president,,JO JORGENSEN,LIB,1,0,1
Santa Clara,6625,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,6669,president,,JO JORGENSEN,LIB,1,0,1
Santa Clara,6678,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,7001,president,,JO JORGENSEN,LIB,12,2,10
Santa Clara,7005,president,,JO JORGENSEN,LIB,24,6,18
Santa Clara,7011,president,,JO JORGENSEN,LIB,5,0,5
Santa Clara,7012,president,,JO JORGENSEN,LIB,16,2,14
Santa Clara,7014,president,,JO JORGENSEN,LIB,19,0,19
Santa Clara,7019,president,,JO JORGENSEN,LIB,31,3,28
Santa Clara,7025,president,,JO JORGENSEN,LIB,37,3,34
Santa Clara,7028,president,,JO JORGENSEN,LIB,30,0,30
Santa Clara,7032,president,,JO JORGENSEN,LIB,28,3,25
Santa Clara,7036,president,,JO JORGENSEN,LIB,21,2,19
Santa Clara,7038,president,,JO JORGENSEN,LIB,1,0,1
Santa Clara,7041,president,,JO JORGENSEN,LIB,26,4,22
Santa Clara,7044,president,,JO JORGENSEN,LIB,31,2,29
Santa Clara,7046,president,,JO JORGENSEN,LIB,36,4,32
Santa Clara,7051,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,7059,president,,JO JORGENSEN,LIB,6,3,3
Santa Clara,7061,president,,JO JORGENSEN,LIB,20,1,19
Santa Clara,7062,president,,JO JORGENSEN,LIB,30,3,27
Santa Clara,7079,president,,JO JORGENSEN,LIB,18,1,17
Santa Clara,7081,president,,JO JORGENSEN,LIB,32,2,30
Santa Clara,7089,president,,JO JORGENSEN,LIB,16,0,16
Santa Clara,7201,president,,JO JORGENSEN,LIB,5,1,4
Santa Clara,7202,president,,JO JORGENSEN,LIB,5,0,5
Santa Clara,7203,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,7205,president,,JO JORGENSEN,LIB,22,3,19
Santa Clara,7214,president,,JO JORGENSEN,LIB,11,1,10
Santa Clara,7217,president,,JO JORGENSEN,LIB,14,3,11
Santa Clara,7219,president,,JO JORGENSEN,LIB,12,0,12
Santa Clara,7221,president,,JO JORGENSEN,LIB,15,2,13
Santa Clara,7224,president,,JO JORGENSEN,LIB,3,0,3
Santa Clara,7231,president,,JO JORGENSEN,LIB,8,1,7
Santa Clara,7235,president,,JO JORGENSEN,LIB,22,2,20
Santa Clara,7237,president,,JO JORGENSEN,LIB,17,1,16
Santa Clara,7245,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,7246,president,,JO JORGENSEN,LIB,14,1,13
Santa Clara,7248,president,,JO JORGENSEN,LIB,30,0,30
Santa Clara,7252,president,,JO JORGENSEN,LIB,31,0,31
Santa Clara,7255,president,,JO JORGENSEN,LIB,27,6,21
Santa Clara,7257,president,,JO JORGENSEN,LIB,14,0,14
Santa Clara,7261,president,,JO JORGENSEN,LIB,29,1,28
Santa Clara,7264,president,,JO JORGENSEN,LIB,37,1,36
Santa Clara,7271,president,,JO JORGENSEN,LIB,32,3,29
Santa Clara,7273,president,,JO JORGENSEN,LIB,42,5,37
Santa Clara,7282,president,,JO JORGENSEN,LIB,22,0,22
Santa Clara,7294,president,,JO JORGENSEN,LIB,3,0,3
Santa Clara,7295,president,,JO JORGENSEN,LIB,43,3,40
Santa Clara,7298,president,,JO JORGENSEN,LIB,14,1,13
Santa Clara,7299,president,,JO JORGENSEN,LIB,12,0,12
Santa Clara,7306,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,7401,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,7402,president,,JO JORGENSEN,LIB,4,0,4
Santa Clara,7403,president,,JO JORGENSEN,LIB,8,1,7
Santa Clara,7408,president,,JO JORGENSEN,LIB,9,1,8
Santa Clara,7409,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,7410,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,7411,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,7414,president,,JO JORGENSEN,LIB,8,0,8
Santa Clara,7415,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,7416,president,,JO JORGENSEN,LIB,2,0,2
Santa Clara,7417,president,,JO JORGENSEN,LIB,31,4,27
Santa Clara,7418,president,,JO JORGENSEN,LIB,15,2,13
Santa Clara,7419,president,,JO JORGENSEN,LIB,20,0,20
Santa Clara,7430,president,,JO JORGENSEN,LIB,30,3,27
Santa Clara,7435,president,,JO JORGENSEN,LIB,27,2,25
Santa Clara,7436,president,,JO JORGENSEN,LIB,32,0,32
Santa Clara,7438,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,7440,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,7441,president,,JO JORGENSEN,LIB,7,0,7
Santa Clara,7442,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,7447,president,,JO JORGENSEN,LIB,25,7,18
Santa Clara,7458,president,,JO JORGENSEN,LIB,26,6,20
Santa Clara,7459,president,,JO JORGENSEN,LIB,32,3,29
Santa Clara,7470,president,,JO JORGENSEN,LIB,28,4,24
Santa Clara,7471,president,,JO JORGENSEN,LIB,32,4,28
Santa Clara,7479,president,,JO JORGENSEN,LIB,9,1,8
Santa Clara,7483,president,,JO JORGENSEN,LIB,17,4,13
Santa Clara,7601,president,,JO JORGENSEN,LIB,24,1,23
Santa Clara,7606,president,,JO JORGENSEN,LIB,42,7,35
Santa Clara,7609,president,,JO JORGENSEN,LIB,11,0,11
Santa Clara,7615,president,,JO JORGENSEN,LIB,3,0,3
Santa Clara,7619,president,,JO JORGENSEN,LIB,20,1,19
Santa Clara,7620,president,,JO JORGENSEN,LIB,24,2,22
Santa Clara,7621,president,,JO JORGENSEN,LIB,28,2,26
Santa Clara,7624,president,,JO JORGENSEN,LIB,25,2,23
Santa Clara,7632,president,,JO JORGENSEN,LIB,24,1,23
Santa Clara,7634,president,,JO JORGENSEN,LIB,16,3,13
Santa Clara,7648,president,,JO JORGENSEN,LIB,18,3,15
Santa Clara,7654,president,,JO JORGENSEN,LIB,18,1,17
Santa Clara,7660,president,,JO JORGENSEN,LIB,23,4,19
Santa Clara,7666,president,,JO JORGENSEN,LIB,22,0,22
Santa Clara,7670,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,7673,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,7674,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,7677,president,,JO JORGENSEN,LIB,20,1,19
Santa Clara,7680,president,,JO JORGENSEN,LIB,14,1,13
Santa Clara,7689,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,7690,president,,JO JORGENSEN,LIB,5,0,5
Santa Clara,7801,president,,JO JORGENSEN,LIB,1,1,0
Santa Clara,7802,president,,JO JORGENSEN,LIB,2,0,2
Santa Clara,7803,president,,JO JORGENSEN,LIB,10,0,10
Santa Clara,7805,president,,JO JORGENSEN,LIB,11,1,10
Santa Clara,7810,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,7811,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,7812,president,,JO JORGENSEN,LIB,7,1,6
Santa Clara,7816,president,,JO JORGENSEN,LIB,3,1,2
Santa Clara,7817,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,7818,president,,JO JORGENSEN,LIB,4,0,4
Santa Clara,7821,president,,JO JORGENSEN,LIB,18,2,16
Santa Clara,7826,president,,JO JORGENSEN,LIB,12,4,8
Santa Clara,7827,president,,JO JORGENSEN,LIB,8,2,6
Santa Clara,7832,president,,JO JORGENSEN,LIB,12,1,11
Santa Clara,7833,president,,JO JORGENSEN,LIB,7,0,7
Santa Clara,7843,president,,JO JORGENSEN,LIB,17,1,16
Santa Clara,7849,president,,JO JORGENSEN,LIB,13,1,12
Santa Clara,7850,president,,JO JORGENSEN,LIB,19,2,17
Santa Clara,7851,president,,JO JORGENSEN,LIB,11,0,11
Santa Clara,7861,president,,JO JORGENSEN,LIB,14,0,14
Santa Clara,7867,president,,JO JORGENSEN,LIB,13,0,13
Santa Clara,7874,president,,JO JORGENSEN,LIB,1,0,1
Santa Clara,7880,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,8001,president,,JO JORGENSEN,LIB,2,0,2
Santa Clara,8002,president,,JO JORGENSEN,LIB,4,0,4
Santa Clara,8003,president,,JO JORGENSEN,LIB,36,0,36
Santa Clara,8005,president,,JO JORGENSEN,LIB,53,6,47
Santa Clara,8007,president,,JO JORGENSEN,LIB,8,2,6
Santa Clara,8011,president,,JO JORGENSEN,LIB,2,0,2
Santa Clara,8012,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,8013,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,8016,president,,JO JORGENSEN,LIB,47,2,45
Santa Clara,8017,president,,JO JORGENSEN,LIB,21,1,20
Santa Clara,8022,president,,JO JORGENSEN,LIB,11,2,9
Santa Clara,8023,president,,JO JORGENSEN,LIB,7,0,7
Santa Clara,8026,president,,JO JORGENSEN,LIB,4,0,4
Santa Clara,8028,president,,JO JORGENSEN,LIB,5,0,5
Santa Clara,8029,president,,JO JORGENSEN,LIB,1,0,1
Santa Clara,8030,president,,JO JORGENSEN,LIB,9,2,7
Santa Clara,8033,president,,JO JORGENSEN,LIB,2,0,2
Santa Clara,8034,president,,JO JORGENSEN,LIB,3,1,2
Santa Clara,8038,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,8040,president,,JO JORGENSEN,LIB,2,0,2
Santa Clara,8047,president,,JO JORGENSEN,LIB,24,0,24
Santa Clara,8049,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,8050,president,,JO JORGENSEN,LIB,16,0,16
Santa Clara,8053,president,,JO JORGENSEN,LIB,27,4,23
Santa Clara,8054,president,,JO JORGENSEN,LIB,11,1,10
Santa Clara,8055,president,,JO JORGENSEN,LIB,6,0,6
Santa Clara,8062,president,,JO JORGENSEN,LIB,33,1,32
Santa Clara,8066,president,,JO JORGENSEN,LIB,11,0,11
Santa Clara,8067,president,,JO JORGENSEN,LIB,40,1,39
Santa Clara,8068,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,8072,president,,JO JORGENSEN,LIB,7,0,7
Santa Clara,8073,president,,JO JORGENSEN,LIB,4,0,4
Santa Clara,8079,president,,JO JORGENSEN,LIB,29,1,28
Santa Clara,8082,president,,JO JORGENSEN,LIB,24,4,20
Santa Clara,8085,president,,JO JORGENSEN,LIB,26,0,26
Santa Clara,8089,president,,JO JORGENSEN,LIB,42,2,40
Santa Clara,8092,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,8093,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,8096,president,,JO JORGENSEN,LIB,35,2,33
Santa Clara,8101,president,,JO JORGENSEN,LIB,12,0,12
Santa Clara,8104,president,,JO JORGENSEN,LIB,1,0,1
Santa Clara,8105,president,,JO JORGENSEN,LIB,7,0,7
Santa Clara,8117,president,,JO JORGENSEN,LIB,18,0,18
Santa Clara,8122,president,,JO JORGENSEN,LIB,24,2,22
Santa Clara,8128,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,8133,president,,JO JORGENSEN,LIB,0,0,0
Santa Clara,8201,president,,JO JORGENSEN,LIB,14,1,13
Santa Clara,8203,president,,JO JORGENSEN,LIB,10,0,10
Santa Clara,8205,president,,JO JORGENSEN,LIB,18,2,16
Santa Clara,8208,president,,JO JORGENSEN,LIB,11,1,10
Santa Clara,8212,president,,JO JORGENSEN,LIB,13,1,12
Santa Clara,8214,president,,JO JORGENSEN,LIB,2,0,2
Santa Clara,8227,president,,JO JORGENSEN,LIB,15,1,14
Santa Clara,8228,president,,JO JORGENSEN,LIB,20,3,17
Santa Clara,8230,president,,JO JORGENSEN,LIB,25,2,23
Santa Clara,8231,president,,JO JORGENSEN,LIB,9,0,9
Santa Clara,8232,president,,JO JORGENSEN,LIB,7,1,6
Santa Clara,8236,president,,JO JORGENSEN,LIB,26,2,24
Santa Clara,8246,president,,JO JORGENSEN,LIB,12,0,12
Santa Clara,8254,president,,JO JORGENSEN,LIB,10,3,7
Santa Clara,8262,president,,JO JORGENSEN,LIB,5,2,3
